gem-location-id,gem-phase-id,country/area,phase-name,project-name,project-name-in-local-language-/-script,other-name(s),capacity-(mw),status,start-year,retired-year,location-accuracy,owner,lat,lng,state/province,operator,installation-type,region,url,owner-name-in-local-language-/-script,operator-name-in-local-language-/-script
L100000901088,G100000901268,Japan,--,Nanao Shiga wind farm,七尾志賀風力発電事業,Nanao Shiga wind power generation,50.4,shelved,,,approximate,AR Wind Power Co Ltd,37.185,136.9015,,,Onshore,Asia,https://www.gem.wiki/Nanao_Shiga_wind_farm,AR風力発電株式会社,
L100001023418,G100001027624,Japan,2,NEDO Green Innovation Fund wind farm,,,150.0,announced,,,approximate,,36.55,136.27,Ishikawa,,Offshore mount unknown,Asia,https://www.gem.wiki/NEDO_Green_Innovation_Fund_wind_farm,,
L100000900721,G100000900824,Japan,1,New Aoyama-Kogen wind farm,"青山高原 第3駐, 新青山高原風力発電所, 青山高原 第2駐","New Aoyama Highlands Wind Farm, Aoyama Plateau Wind Farm, Shin-Aoyama Kogen Wind Farm",36.0,operating,2016,,exact,,34.6951,136.2824,,Aoyama Kogen Wind Farm,Onshore,Asia,https://www.gem.wiki/New_Aoyama-Kogen_wind_farm,,
L100000900721,G100000900825,Japan,2,New Aoyama-Kogen wind farm,"青山高原 第3駐, 新青山高原風力発電所, 青山高原 第2駐","New Aoyama Highlands Wind Farm, Aoyama Plateau Wind Farm, Shin-Aoyama Kogen Wind Farm",44.0,operating,2018,,exact,,34.6951,136.2824,,Aoyama Kogen Wind Farm,Onshore,Asia,https://www.gem.wiki/New_Aoyama-Kogen_wind_farm,,
L100000922171,G100000927651,Japan,--,Niigata offshore wind farm,,,700.0,announced,,,approximate,,37.9472,138.9473,,,Offshore mount unknown,Asia,https://www.gem.wiki/Niigata_offshore_wind_farm,,
L100000901295,G100000901513,Japan,--,Niigata Sekikawa wind farm,新潟関川風力発電,,60.0,cancelled,,,approximate,Tokyu Land Corp,38.0893,139.5651,,,Onshore,Asia,https://www.gem.wiki/Niigata_Sekikawa_wind_farm,東急不動産株式会社,
L100000900760,G100000900868,Japan,--,Nikaho No.2 wind farm,,"Nikaho Daini wind farm, Nikaho-Kogen wind farm",41.0,operating,2020,,approximate,,39.2029,139.9077,,Electric Power Development CO LTD (J-POWER),Onshore,Asia,https://www.gem.wiki/Nikaho_No.2_wind_farm,,電源開発株式会社
L100000900708,G100000900811,Japan,1,Nikaho-Kogen wind farm,"新仁賀保（リプレース）, 仁賀保高原風力発電所","New Nikaho Kogen wind farm (Phase RP-1), Nikaho-Kogen, Nikaho Kogen, New Nikaho (replacement) (Phase RP-1)",25.0,retired,2001,2022,exact,Eco Material Co Ltd ; Electric Power Development CO LTD (J-POWER) ; unknown ; Orix Corp,39.215,140.0037,,,Onshore,Asia,https://www.gem.wiki/Nikaho-Kogen_wind_farm,(株)エコ・マテリアル; 電源開発株式会社; オリックス株式会社,
L100000900708,G100000901692,Japan,RP-1,Nikaho-Kogen wind farm,"新仁賀保（リプレース）, 仁賀保高原風力発電所","New Nikaho Kogen wind farm (Phase RP-1), Nikaho-Kogen, Nikaho Kogen, New Nikaho (replacement) (Phase RP-1)",25.0,operating,2024,,exact,J-POWER Co Ltd,39.215,140.0037,,,Onshore,Asia,https://www.gem.wiki/Nikaho-Kogen_wind_farm,電源開発株式会社,
L100000916720,G100000920770,Japan,--,Nishikuji wind farm,西久慈風力発電事業,Nishikuji Wind Power Generation Project,439.2,pre-construction,,,approximate,Invenergy Wind LLC,40.1222,141.645,,,Onshore,Asia,https://www.gem.wiki/Nishikuji_wind_farm,インベナジー・ジャパン合同会社,
L100000900782,G100000900893,Japan,3,Nishime wind farm,ユーラス西目ウインドファーム,"Eurus Nishime wind farm, Nishime wind farm",30.0,retired,2023,,exact,Eurus Energy,39.3158,139.9978,,Eurus Energy,Onshore,Asia,https://www.gem.wiki/Nishime_wind_farm,株式会社ユーラスエナジーホールディングス,株式会社ユーラスエナジーホールディングス
L100000900782,G100000927657,Japan,RP,Nishime wind farm,ユーラス西目ウインドファーム,"Eurus Nishime wind farm, Nishime wind farm",30.0,construction,2026,,exact,Eurus Energy,39.3158,139.9978,,Eurus Energy,Onshore,Asia,https://www.gem.wiki/Nishime_wind_farm,株式会社ユーラスエナジーホールディングス,株式会社ユーラスエナジーホールディングス
L100000900807,G100000900919,Japan,--,Noheji Mutsu Bay wind farm,,Noheji Mutsuwan wind farm,36.0,operating,2023,,approximate,Japan Wind Development CO LTD (JWD); Tokyu Land Corp,34.6636,129.4387,,GK Aomori Wind Power,Onshore,Asia,https://www.gem.wiki/Noheji_Mutsu_Bay_wind_farm,日本風力開発株式会社; 東急不動産株式会社,
L100000900783,G100000900894,Japan,1,Noheji wind farm,ユーラス野辺地ウインドファーム,"Eurus Noheji wind farm, Noheji Eurus wind farm, Noheji wind farm",50.0,operating,2008,,exact,Eurus Energy,40.9642,141.2491,,Eurus Energy,Onshore,Asia,https://www.gem.wiki/Noheji_wind_farm,株式会社ユーラスエナジーホールディングス,株式会社ユーラスエナジーホールディングス
L100000901426,G100000901678,Japan,--,Northern Akita Offshore Wind,,,455.0,announced,,,approximate,Obayashi Corp,40.0649,139.8008,,,Offshore hard mount,Asia,https://www.gem.wiki/Northern_Akita_Offshore_Wind,株式会社大林組,
L100000916721,G100000920771,Japan,--,Northern Rumoi wind farm,留萌北部（沿岸）広域風力発電事業,Northern Rumoi (coastal) wide-area wind power generation business,650.0,pre-construction,,,approximate,Eurus Energy Holdings Corp,44.8601,141.7506,,,Onshore,Asia,https://www.gem.wiki/Northern_Rumoi_wind_farm,株式会社ユーラスエナジーホールディングス,
L100000900715,G100000900818,Japan,--,Noshiro City (Marubeni) Offshore wind farm,たち秋田洋上風力発電,Noshiro Port offshore wind farm,140.0,operating,2023,,approximate,Sawakigumi Corp; Kyowa Oil Co Ltd; Sankyo Co Ltd; Obayashi Corp; Kansai Electric Power Co; Chubu Electric Power Co Inc; Akita Bank Ltd; Tohoku Electric Power Co Inc; Kanpu Co Ltd; Kato Kensetsu Co Ltd; Marubeni Corp; Cosmo Eco Power Co Ltd; Ohmori Co Ltd,40.2109,139.9768,,Akita Offshore Wind CORP (AOW),Offshore hard mount,Asia,https://www.gem.wiki/Noshiro_City_(Marubeni)_Offshore_wind_farm,丸紅株式会社; 大森建設株式会社; 中部電力株式会社; 株式会社大林組; 株式会社寒風; 協和石油株式会社; コスモエコパワー株式会社; 東北電力株式会社; 三共株式会; 関西電力株式会社; 株式会社沢木組; 株式会社秋田銀行; 株式会社加藤建設,秋田洋上風力発電株式会社
L100000900706,G100000900809,Japan,1,Noshiro Wind Park,"東北自然エネルギー開発（株）能代風力発電所, 能代風力発電所, 新能代風力発電所の営業運転開始について","Noshiro wind farm (Phase 1), New Noshiro wind farm (Phase RP-1), Noshiro (Phase RP-1)",14.0,retired,2001,2020,exact,,40.1508,139.9877,,Tohoku Natural Energy,Onshore,Asia,https://www.gem.wiki/Noshiro_Wind_Park,,東北自然エネルギー株式会社
L100000900706,G100000901693,Japan,RP-1,Noshiro Wind Park,"東北自然エネルギー開発（株）能代風力発電所, 能代風力発電所, 新能代風力発電所の営業運転開始について","Noshiro wind farm (Phase 1), New Noshiro wind farm (Phase RP-1), Noshiro (Phase RP-1)",14.0,operating,2021,,exact,,40.1508,139.9877,,,Onshore,Asia,https://www.gem.wiki/Noshiro_Wind_Park,,
L100000901174,G100000901368,Japan,1,Noshiro-Mitane-Oga Offshore wind farm,,"Noshiro Mitane Oga Offshore wind farm, Noshiro Mitan Oga Offshore Project",475.0,cancelled,,,approximate,Kato Construction Co Ltd; Tokyo Electric Power Co; Japan Petroleum Exploration Co; INPEX Corp; Narita Construction Co Ltd; Venti Japan Inc; Sumitomo Corp; JR-EAST Energy Development Co Ltd,40.1266,139.9338,,,Offshore mount unknown,Asia,https://www.gem.wiki/Noshiro-Mitane-Oga_Offshore_wind_farm,住友商事株式会社; 株式会社INPEX; 東京電力ホールディングス株式会社; 石油資源開発株式会社,
L100000901439,G100000901694,Japan,--,Noshiro-Yamamoto Regional wind farm,能代山本広域風力,Noshiro-Yamamoto Regional Wind,96.6,announced,2025,,approximate,Tohoku Electric Power Co Inc,39.7643,140.0849,,,Onshore,Asia,https://www.gem.wiki/Noshiro-Yamamoto_Regional_wind_farm,東北電力株式会社,
L100000901157,G100000901350,Japan,--,Noto Satoyama wind farm,能登里山風力発電,Noto Satoyama wind power generation,71.0,pre-construction,,,approximate,Shiokaze GK,36.4648,136.5877,,,Onshore,Asia,https://www.gem.wiki/Noto_Satoyama_wind_farm,合同会社潮風,
L100000901158,G100000901351,Japan,--,Notochu wind farm,能登中風力発電,"Noto Middle Wind Power Project, Notochu wind power generation",69.0,pre-construction,,,approximate,Godo Kisha Kazaguruma,36.4443,136.5929,,,Onshore,Asia,https://www.gem.wiki/Notochu_wind_farm,合同会社かざぐるま,
L100000900784,G100000900895,Japan,--,Odanosawa wind farm,ユーラス小田野沢ウインドファーム,"Odanozawa wind farm, Eurus Odanosawa wind farm, Odanosawa wind farm",13.0,operating,2004,,exact,Eurus Energy,41.2139,141.3668,,Eurus Energy,Onshore,Asia,https://www.gem.wiki/Odanosawa_wind_farm,株式会社ユーラスエナジーホールディングス,株式会社ユーラスエナジーホールディングス
L100001023422,G100001027628,Japan,--,Oga Katagami Akita Jera wind farm,,Oga-Katagami-Akita,340.0,pre-construction,,,approximate,JERA Co Inc,39.7099,139.8563,,,Offshore hard mount,Asia,https://www.gem.wiki/Oga_Katagami_Akita_Jera_wind_farm,株式会社JERA,
L100000901027,G100000901190,Japan,--,Oga Wind Power,男鹿風力発電所,,29.0,operating,2015,,approximate,Sumitomo Corp,39.8868,139.8476,,Sumitomo,Onshore,Asia,https://www.gem.wiki/Oga_Wind_Power,住友商事株式会社,住友商事株式会社
L100000922179,G100000927663,Japan,--,Ohito wind farm,,Oita,14.0,operating,2023,,approximate,Cosmo Eco Power Co Ltd,33.1515,131.4894,,,Onshore,Asia,https://www.gem.wiki/Ohito_wind_farm,コスモエコパワー株式会社,
L100000901248,G100000901452,Japan,--,Ohorayama wind farm,大洞山ウィンドファーム,,33.0,operating,2018,,approximate,Pattern Energy Group LP; Green Power Investment Corp,32.8217,132.6887,,,Onshore,Asia,https://www.gem.wiki/Ohorayama_wind_farm,株式会社グリーンパワーインベストメント,
L100000900785,G100000900896,Japan,--,Okawara wind farm,大川原ウインドファーム,Eurus Okawara wind farm,20.0,operating,2009,,exact,Eurus Energy,33.9528,134.4066,,Eurus Energy,Onshore,Asia,https://www.gem.wiki/Okawara_wind_farm,株式会社ユーラスエナジーホールディングス,株式会社ユーラスエナジーホールディングス
L100001020433,G100001023288,Japan,--,Okuma wind farm,大熊ウィンドファーム事業,,48.0,pre-construction,,,approximate,Okuma Wind Farm LLC,37.4259,140.7453,Fukushima,,Onshore,Asia,https://www.gem.wiki/Okuma_wind_farm,大熊ウィンドファーム合同会社,
L100000900848,G100000900965,Japan,--,Oma wind farm,大間風力発電所,"Omafuryoku Power Station, Ohma Wind",20.0,operating,2016,,approximate,Electric Power Development CO LTD (J-POWER),41.5064,140.9474,,"J-Wind Oma Co., Ltd.",Onshore,Asia,https://www.gem.wiki/Oma_wind_farm,電源開発株式会社,
L100000901272,G100000901483,Japan,--,Omaezaki Port Offshore wind farm,御前崎港 再生可能エネルギーゾーン 静岡県、御前崎港で洋上風力,,41.0,cancelled,,,approximate,Community Owners - Shizuoka Prefecture,34.6183,138.2305,,,Offshore hard mount,Asia,https://www.gem.wiki/Omaezaki_Port_Offshore_wind_farm,,
L100000900731,G100000900837,Japan,2,Omaezaki wind farm,"御前崎風力発電所(2期), 御前崎風力発電所",,16.0,operating,2011,,exact,,34.6316,138.1148,,Chubu Electric Power,Onshore,Asia,https://www.gem.wiki/Omaezaki_wind_farm,,中部電力株式会社
L100000901228,G100000901430,Japan,--,Optifflow Floating wind farm,,,400.0,cancelled,,,approximate,,34.596,136.9305,,,Offshore floating,Asia,https://www.gem.wiki/Optifflow_Floating_wind_farm,,
L100000900810,G100000900923,Japan,--,Oritsumedake (South) 1 wind farm,"折爪岳南１風力, JRE折爪岳南第一風力発電所（風車No.1), JRE折爪岳南第一風力発電所","JRE Orizume-dake Minami No. 1 Wind Farm (Wind Turbine No. 1), JRE Oritsume Minami wind farm, JRE Oritsume Minami 1 wind farm, JRE Oritsumedake South 1 wind farm, JRE Orizume-dake Minami No. 1 Wind Farm",47.0,operating,2023,,exact,Japan Renewable Energy CORP (JRE); Tohoku Electric Power Co Inc,40.2451,141.384,,GK JRE Oritsumedake Minami １,Onshore,Asia,https://www.gem.wiki/Oritsumedake_(South)_1_wind_farm,ジャパン・リニューアブル・エナジー株式会社; 東北電力株式会社,
L100000901244,G100000901446,Japan,--,OSCF/Chuden/Rikuden-Awara Offshore wind farm,あわら沖洋上風力発電,"Awara - Chubu Electric, OSCF-Chuden-Rikuden-Awara wind farm",200.0,cancelled,,,approximate,Hokuriku Electric Power Co; Chubu Electric Power Co Inc; OSCF Co Ltd,36.3942,136.285,,,Offshore mount unknown,Asia,https://www.gem.wiki/OSCF/Chuden/Rikuden-Awara_Offshore_wind_farm,株式会社OSCF; 中部電力株式会社; 北陸電力株式会社,
L100000916722,G100000920772,Japan,--,Otaru-Akaigawa wind farm,小樽・赤井川ウィンドファーム事業,,92.0,cancelled,,,approximate,Kansai Electric Power Co,43.0485,140.9236,,,Onshore,Asia,https://www.gem.wiki/Otaru-Akaigawa_wind_farm,関西電力株式会社,
L100000900831,G100000900947,Japan,--,Otonrui wind farm,オトンルイ風力発電所,,21.0,operating,2003,,exact,,44.9768,141.6977,,Horonobe Wind Power Generation,Onshore,Asia,https://www.gem.wiki/Otonrui_wind_farm,,幌延風力発電㈱
L100000900786,G100000900897,Japan,--,Otoyo wind farm,ユーラス大豊ウインドファーム,Eurus Otoyo wind farm,18.0,operating,2019,,exact,Eurus Energy,33.7582,133.6794,,Eurus Energy,Onshore,Asia,https://www.gem.wiki/Otoyo_wind_farm,株式会社ユーラスエナジーホールディングス,株式会社ユーラスエナジーホールディングス
L100000900818,G100000900932,Japan,--,Otsuki wind farm,大月ウィンドファーム,Otsuki Kochi wind farm,12.0,operating,2006,,exact,Green Power Investment Corp,32.8585,132.6815,,Green Power Investment,Onshore,Asia,https://www.gem.wiki/Otsuki_wind_farm,株式会社グリーンパワーインベストメント,株式会社グリーンパワーインベストメント
L100000922183,G100000927668,Japan,--,Oyodoa wind farm,,,10.0,operating,2003,,approximate,Eurus Energy,43.8518,143.92,,,Onshore,Asia,https://www.gem.wiki/Oyodoa_wind_farm,株式会社ユーラスエナジーホールディングス,
L100000922200,G100000927689,Japan,--,Reihoku wind farm,,,10.0,operating,2021,,approximate,Vena Energy,32.494,130.0596,,,Onshore,Asia,https://www.gem.wiki/Reihoku_wind_farm,台灣韋能能源股份有限公司,
L100000901197,G100000901392,Japan,1,Rokkasho-Mura wind farm,六ヶ所村風力発電所,"Rokkasho Village wind power plant, Rokkashomura wind farm",30.0,operating,2003,,approximate,Japan Wind Development CO LTD (JWD),40.8332,140.7022,,,Onshore,Asia,https://www.gem.wiki/Rokkasho-Mura_wind_farm,日本風力開発株式会社,
L100000901198,G100000901393,Japan,--,Rokkasho-Mura-Futamata wind farm,六ヶ所村二又風力発電所,"Rokkasho-Japan Wind Development wind farm, Rokkasho-Futamata wind farm",51.0,operating,2008,,approximate,Japan Wind Development CO LTD (JWD),43.0563,141.3138,,,Unknown,Asia,https://www.gem.wiki/Rokkasho-Mura-Futamata_wind_farm,日本風力開発株式会社,
L100001023419,G100001027625,Japan,--,Rumoi-Tomamae floating wind farm,苫前留萌発電所,,750.0,announced,,,approximate,Influx Inc,43.3821,141.1252,Hokkaido,,Offshore floating,Asia,https://www.gem.wiki/Rumoi-Tomamae_floating_wind_farm,INFLUX次世代電力環境資源洋上風力発電株式会社,
L100000900842,G100000900958,Japan,--,Rusutsu wind farm,留寿都風力発電事業,Rusutsu Wind Power Generation Project,60.0,operating,2024,,approximate,Invenergy Wind LLC,42.6895,141.0513,,Invenergy,Onshore,Asia,https://www.gem.wiki/Rusutsu_wind_farm,インベナジー・ジャパン合同会社,
L100000922203,G100000927692,Japan,--,Saga Karatsu City offshore wind,,,676.0,announced,,,approximate,,33.5716,129.8081,,,Offshore mount unknown,Asia,https://www.gem.wiki/Saga_Karatsu_City_offshore_wind,,
L100000901188,G100000901383,Japan,--,Saikai-Enoshima Offshore wind farm,西海江島洋上風力発電,Saikai Enoshima offshore wind farm,360.0,cancelled,,,approximate,WPD AG; Japan Renewable Energy CORP (JRE),33.0059,129.3277,,,Offshore mount unknown,Asia,https://www.gem.wiki/Saikai-Enoshima_Offshore_wind_farm,ジャパン・リニューアブル・エナジー株式会社; 達德能源股份有限公司,
L100000900811,G100000900924,Japan,1,Sakata North Port (Nearshore) Offshore wind farm,"JRE酒田風力発電所, JRE酒田風力リプレース, 酒田風力発電事業","Sakata North Port - Repowering (Phase RP-1), JRE Sakata Wind Power Replacement (Phase RP-1), Sakata North Port - Repowering - (nearshore) (Phase RP-1), Sakata wind farm (Phase RP-1), JRE Sakata wind farm (Phase 1)",16.0,retired,2014,,exact,Japan Renewable Energy CORP (JRE),38.9689,139.8231,,GK JRE Sakata Furyoku,Unknown,Asia,https://www.gem.wiki/Sakata_North_Port_(Nearshore)_Offshore_wind_farm,ジャパン・リニューアブル・エナジー株式会社,合同会社JRE酒田風力
L100000900811,G100000901378,Japan,RP-1,Sakata North Port (Nearshore) Offshore wind farm,"JRE酒田風力発電所, JRE酒田風力リプレース, 酒田風力発電事業","Sakata North Port - Repowering (Phase RP-1), JRE Sakata Wind Power Replacement (Phase RP-1), Sakata North Port - Repowering - (nearshore) (Phase RP-1), Sakata wind farm (Phase RP-1), JRE Sakata wind farm (Phase 1)",28.0,pre-construction,2026,,exact,Japan Renewable Energy CORP (JRE),38.9613,139.8199,,GK JRE Sakata Wind Power,Offshore hard mount,Asia,https://www.gem.wiki/Sakata_North_Port_(Nearshore)_Offshore_wind_farm,ジャパン・リニューアブル・エナジー株式会社,合同会社JRE酒田風力
