gem-location-id,gem-unit/phase-id,country/area,unit-name,plant-name,plant-name-(other),plant-name-(local),capacity-(mw),status,start-year,retired-year,location-accuracy,owner,parent,lat,lng,combustion-technology,region,url,"subnational-unit-(province,-state)"
L100000101208,G100000107486,China,Unit 2,Ningxia Zhongning-2 power station,"京能宁东发电公司中宁发电项目 (Unit 3, Unit 4), 天元锰业宁夏中宁发电厂 (Unit 1, Unit 2)",宁夏中宁发电厂,330.0,operating,2006,,exact,Ningxia Zhongning Power Generation Co Ltd [100%],Ningxia Tianyuan Manganese Industry Group Co Ltd [100.0%],37.589444,105.706389,subcritical,Asia,https://www.gem.wiki/Ningxia_Zhongning-2_power_station,Ningxia
L100000101208,G100000107487,China,Unit 3,Ningxia Zhongning-2 power station,"京能宁东发电公司中宁发电项目 (Unit 3, Unit 4), 天元锰业宁夏中宁发电厂 (Unit 1, Unit 2)",宁夏中宁发电厂,660.0,cancelled,,,exact,Ningxia Jingneng Ningdong Power Generation Co Ltd [100%],Beijing Jingneng Power Co Ltd [65.0%]; Aluminum Corporation of China Ltd [24.8%]; Ningxia Huimin Investment and Financing Co Ltd [6.3%]; Beijing State-owned Capital Management Center [2.0%]; Ningxia State-owned Investment Management Co Ltd [1.7%]; Ningxia Guoyun Development Private Fund Partnership LP [0.2%],37.589444,105.706389,supercritical,Asia,https://www.gem.wiki/Ningxia_Zhongning-2_power_station,Ningxia
L100000101208,G100000107488,China,Unit 4,Ningxia Zhongning-2 power station,"京能宁东发电公司中宁发电项目 (Unit 3, Unit 4), 天元锰业宁夏中宁发电厂 (Unit 1, Unit 2)",宁夏中宁发电厂,660.0,cancelled,,,exact,Ningxia Jingneng Ningdong Power Generation Co Ltd [100%],Beijing Jingneng Power Co Ltd [65.0%]; Aluminum Corporation of China Ltd [24.8%]; Ningxia Huimin Investment and Financing Co Ltd [6.3%]; Beijing State-owned Capital Management Center [2.0%]; Ningxia State-owned Investment Management Co Ltd [1.7%]; Ningxia Guoyun Development Private Fund Partnership LP [0.2%],37.589444,105.706389,supercritical,Asia,https://www.gem.wiki/Ningxia_Zhongning-2_power_station,Ningxia
L100000104909,G100000115376,China,Unit 2,Ningyang Jinming power station,,宁阳县金明热电,30.0,operating,2001,,exact,Ningyang Jinming Thermal Power Co Ltd [100%],Ningyang County State-owned Assets Operation Center [90.0%]; unknown [10.0%],35.751218,116.786203,unknown,Asia,https://www.gem.wiki/Ningyang_Jinming_power_station,Shandong
L100000105016,G100000115931,China,Unit 1,Northeast Sichuan power station,"达州2X1000MW新建燃煤机组, Northeast Sichuan High-efficiency Clean Coal Power Project",川东北高效清洁煤电综合利用一体化项目,1000.0,permitted,,,approximate,State Power Investment Group Sichuan Electric Power Co Ltd [100%],State Power Investment Corp Ltd [100.0%],31.241481,107.143655,ultra-supercritical,Asia,https://www.gem.wiki/Northeast_Sichuan_power_station,Sichuan
L100000105016,G100000115932,China,Unit 2,Northeast Sichuan power station,"达州2X1000MW新建燃煤机组, Northeast Sichuan High-efficiency Clean Coal Power Project",川东北高效清洁煤电综合利用一体化项目,1000.0,permitted,,,approximate,State Power Investment Group Sichuan Electric Power Co Ltd [100%],State Power Investment Corp Ltd [100.0%],31.241481,107.143655,ultra-supercritical,Asia,https://www.gem.wiki/Northeast_Sichuan_power_station,Sichuan
L100000100849,G100000103416,China,Unit 1,Nuomenhan power station,,蒙能新巴尔虎左旗诺门罕发电厂,600.0,cancelled,,,approximate,Inner Mongolia Energy Power Generation Investment Group Co Ltd [100%],Inner Mongolia Autonomous Region State-owned Assets Supervision and Administration Commission [90.0%]; Inner Mongolia State Owned Capital Operation Co Ltd [10.0%],47.851,118.834,unknown,Asia,https://www.gem.wiki/Nuomenhan_power_station,Inner Mongolia
L100000100849,G100000103417,China,Unit 2,Nuomenhan power station,,蒙能新巴尔虎左旗诺门罕发电厂,600.0,cancelled,,,approximate,Inner Mongolia Energy Power Generation Investment Group Co Ltd [100%],Inner Mongolia Autonomous Region State-owned Assets Supervision and Administration Commission [90.0%]; Inner Mongolia State Owned Capital Operation Co Ltd [10.0%],47.851,118.834,unknown,Asia,https://www.gem.wiki/Nuomenhan_power_station,Inner Mongolia
L100000100935,G100000113374,China,Unit 1,Ordos GEPL Cogen power station,,内蒙古矿业集团鄂尔多斯绿能光电自备电厂,350.0,cancelled,,,exact,Inner Mongolia Mining(Group) Limited Liability Co [100%],Yankuang Energy Group Co Ltd [51.0%]; Inner Mongolia Geology and Mineral Resources (Group) Co Ltd [44.1%]; Inner Mongolia State Owned Capital Operation Co Ltd [4.9%],39.237894,109.835228,supercritical,Asia,https://www.gem.wiki/Ordos_GEPL_Cogen_power_station,Inner Mongolia
L100000100935,G100000113375,China,Unit 2,Ordos GEPL Cogen power station,,内蒙古矿业集团鄂尔多斯绿能光电自备电厂,350.0,cancelled,,,exact,Inner Mongolia Mining(Group) Limited Liability Co [100%],Yankuang Energy Group Co Ltd [51.0%]; Inner Mongolia Geology and Mineral Resources (Group) Co Ltd [44.1%]; Inner Mongolia State Owned Capital Operation Co Ltd [4.9%],39.237894,109.835228,supercritical,Asia,https://www.gem.wiki/Ordos_GEPL_Cogen_power_station,Inner Mongolia
L100000104933,G100000115527,China,Unit 1,Ordos Hantai cogen power station,,鄂尔多斯罕台热电厂,30.0,operating,2013,,exact,Erdos Power Generation Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [100.0%],39.798123,109.828094,unknown,Asia,https://www.gem.wiki/Ordos_Hantai_cogen_power_station,Inner Mongolia
L100000104933,G100000115528,China,Unit 2,Ordos Hantai cogen power station,,鄂尔多斯罕台热电厂,30.0,operating,2013,,exact,Erdos Power Generation Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [100.0%],39.798123,109.828094,unknown,Asia,https://www.gem.wiki/Ordos_Hantai_cogen_power_station,Inner Mongolia
L100000100937,G100000107673,China,New Unit 1,Ordos Power Qipanjing power station,"电力二公司） (Unit 10), 鄂尔多斯双欣发电厂 (New Unit 1, New Unit 2), 电力二公司 (Unit 5, Unit 6, Unit 7, Unit 8, Unit 9), Ordos Shuangxin power station (New Unit 1, New Unit 2), 电力一公司 (Unit 1, Unit 2, Unit 3, Unit 4)",鄂尔多斯电力冶金股份棋盘井自备电厂,600.0,cancelled,,,exact,Inner Mongolia Erdos Electric Power and Metallurgy Group Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.385235,106.965664,unknown,Asia,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,Inner Mongolia
L100000100937,G100000107674,China,New Unit 2,Ordos Power Qipanjing power station,"电力二公司） (Unit 10), 鄂尔多斯双欣发电厂 (New Unit 1, New Unit 2), 电力二公司 (Unit 5, Unit 6, Unit 7, Unit 8, Unit 9), Ordos Shuangxin power station (New Unit 1, New Unit 2), 电力一公司 (Unit 1, Unit 2, Unit 3, Unit 4)",鄂尔多斯电力冶金股份棋盘井自备电厂,600.0,cancelled,,,exact,Inner Mongolia Erdos Electric Power and Metallurgy Group Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.385235,106.965664,unknown,Asia,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,Inner Mongolia
L100000100937,G100000107657,China,Unit 1,Ordos Power Qipanjing power station,"电力二公司） (Unit 10), 鄂尔多斯双欣发电厂 (New Unit 1, New Unit 2), 电力二公司 (Unit 5, Unit 6, Unit 7, Unit 8, Unit 9), Ordos Shuangxin power station (New Unit 1, New Unit 2), 电力一公司 (Unit 1, Unit 2, Unit 3, Unit 4)",鄂尔多斯电力冶金股份棋盘井自备电厂,330.0,operating,2005,,exact,Inner Mongolia Erdos Electric Power Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.385235,106.965664,subcritical,Asia,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,Inner Mongolia
L100000100937,G100000107658,China,Unit 10,Ordos Power Qipanjing power station,"电力二公司） (Unit 10), 鄂尔多斯双欣发电厂 (New Unit 1, New Unit 2), 电力二公司 (Unit 5, Unit 6, Unit 7, Unit 8, Unit 9), Ordos Shuangxin power station (New Unit 1, New Unit 2), 电力一公司 (Unit 1, Unit 2, Unit 3, Unit 4)",鄂尔多斯电力冶金股份棋盘井自备电厂,135.0,operating,2013,,exact,Inner Mongolia Erdos Electric Power Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.385235,106.965664,unknown,Asia,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,Inner Mongolia
L100000100937,G100000107659,China,Unit 2,Ordos Power Qipanjing power station,"电力二公司） (Unit 10), 鄂尔多斯双欣发电厂 (New Unit 1, New Unit 2), 电力二公司 (Unit 5, Unit 6, Unit 7, Unit 8, Unit 9), Ordos Shuangxin power station (New Unit 1, New Unit 2), 电力一公司 (Unit 1, Unit 2, Unit 3, Unit 4)",鄂尔多斯电力冶金股份棋盘井自备电厂,330.0,operating,2005,,exact,Inner Mongolia Erdos Electric Power Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.385235,106.965664,subcritical,Asia,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,Inner Mongolia
L100000100937,G100000107660,China,Unit 3,Ordos Power Qipanjing power station,"电力二公司） (Unit 10), 鄂尔多斯双欣发电厂 (New Unit 1, New Unit 2), 电力二公司 (Unit 5, Unit 6, Unit 7, Unit 8, Unit 9), Ordos Shuangxin power station (New Unit 1, New Unit 2), 电力一公司 (Unit 1, Unit 2, Unit 3, Unit 4)",鄂尔多斯电力冶金股份棋盘井自备电厂,330.0,operating,2010,,exact,Inner Mongolia Erdos Electric Power Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.385235,106.965664,subcritical,Asia,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,Inner Mongolia
L100000100937,G100000107661,China,Unit 4,Ordos Power Qipanjing power station,"电力二公司） (Unit 10), 鄂尔多斯双欣发电厂 (New Unit 1, New Unit 2), 电力二公司 (Unit 5, Unit 6, Unit 7, Unit 8, Unit 9), Ordos Shuangxin power station (New Unit 1, New Unit 2), 电力一公司 (Unit 1, Unit 2, Unit 3, Unit 4)",鄂尔多斯电力冶金股份棋盘井自备电厂,330.0,operating,2010,,exact,Inner Mongolia Erdos Electric Power Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.385235,106.965664,subcritical,Asia,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,Inner Mongolia
L100000100937,G100000107662,China,Unit 5,Ordos Power Qipanjing power station,"电力二公司） (Unit 10), 鄂尔多斯双欣发电厂 (New Unit 1, New Unit 2), 电力二公司 (Unit 5, Unit 6, Unit 7, Unit 8, Unit 9), Ordos Shuangxin power station (New Unit 1, New Unit 2), 电力一公司 (Unit 1, Unit 2, Unit 3, Unit 4)",鄂尔多斯电力冶金股份棋盘井自备电厂,50.0,operating,2013,,exact,Inner Mongolia Erdos Electric Power Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.385235,106.965664,unknown,Asia,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,Inner Mongolia
L100000100937,G100000107663,China,Unit 6,Ordos Power Qipanjing power station,"电力二公司） (Unit 10), 鄂尔多斯双欣发电厂 (New Unit 1, New Unit 2), 电力二公司 (Unit 5, Unit 6, Unit 7, Unit 8, Unit 9), Ordos Shuangxin power station (New Unit 1, New Unit 2), 电力一公司 (Unit 1, Unit 2, Unit 3, Unit 4)",鄂尔多斯电力冶金股份棋盘井自备电厂,50.0,operating,2013,,exact,Inner Mongolia Erdos Electric Power Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.385235,106.965664,unknown,Asia,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,Inner Mongolia
L100000100937,G100000107664,China,Unit 7,Ordos Power Qipanjing power station,"电力二公司） (Unit 10), 鄂尔多斯双欣发电厂 (New Unit 1, New Unit 2), 电力二公司 (Unit 5, Unit 6, Unit 7, Unit 8, Unit 9), Ordos Shuangxin power station (New Unit 1, New Unit 2), 电力一公司 (Unit 1, Unit 2, Unit 3, Unit 4)",鄂尔多斯电力冶金股份棋盘井自备电厂,135.0,operating,2013,,exact,Inner Mongolia Erdos Electric Power Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.385235,106.965664,unknown,Asia,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,Inner Mongolia
L100000100937,G100000107665,China,Unit 8,Ordos Power Qipanjing power station,"电力二公司） (Unit 10), 鄂尔多斯双欣发电厂 (New Unit 1, New Unit 2), 电力二公司 (Unit 5, Unit 6, Unit 7, Unit 8, Unit 9), Ordos Shuangxin power station (New Unit 1, New Unit 2), 电力一公司 (Unit 1, Unit 2, Unit 3, Unit 4)",鄂尔多斯电力冶金股份棋盘井自备电厂,135.0,operating,2013,,exact,Inner Mongolia Erdos Electric Power Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.385235,106.965664,unknown,Asia,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,Inner Mongolia
L100000100937,G100000107666,China,Unit 9,Ordos Power Qipanjing power station,"电力二公司） (Unit 10), 鄂尔多斯双欣发电厂 (New Unit 1, New Unit 2), 电力二公司 (Unit 5, Unit 6, Unit 7, Unit 8, Unit 9), Ordos Shuangxin power station (New Unit 1, New Unit 2), 电力一公司 (Unit 1, Unit 2, Unit 3, Unit 4)",鄂尔多斯电力冶金股份棋盘井自备电厂,135.0,operating,2013,,exact,Inner Mongolia Erdos Electric Power Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.385235,106.965664,unknown,Asia,https://www.gem.wiki/Ordos_Power_Qipanjing_power_station,Inner Mongolia
L100000100938,G100000113713,China,Unit 1,Ordos Resources Qipanjing power station,,鄂尔多斯资源集团高新材料公司棋盘井低热值煤电厂,330.0,operating,2015,,exact,Inner Mongolia Erdos High Tech Materials Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.350291,107.01002,unknown,Asia,https://www.gem.wiki/Ordos_Resources_Qipanjing_power_station,Inner Mongolia
L100000100938,G100000113714,China,Unit 2,Ordos Resources Qipanjing power station,,鄂尔多斯资源集团高新材料公司棋盘井低热值煤电厂,330.0,operating,2015,,exact,Inner Mongolia Erdos High Tech Materials Co Ltd [100%],Inner Mongolia Eerduosi Resources Co Ltd [78.0%]; Mitsui & Co Ltd [20.2%]; unknown [1.9%],39.350291,107.01002,unknown,Asia,https://www.gem.wiki/Ordos_Resources_Qipanjing_power_station,Inner Mongolia
L100000104417,G100000109101,China,Unit 1,Ordos Shendong power station,,神华煤制油化工公司鄂尔多斯煤制油分公司自备电厂,100.0,operating,2007,,exact,China Shenhua Coal To Liquid and Chemical Ordos Coal Liquefaction Co [100%],China Energy Investment Corp [100.0%],39.32929,110.151818,subcritical,Asia,https://www.gem.wiki/Ordos_Shendong_power_station,Inner Mongolia
L100000104417,G100000109102,China,Unit 2,Ordos Shendong power station,,神华煤制油化工公司鄂尔多斯煤制油分公司自备电厂,100.0,operating,2007,,exact,China Shenhua Coal To Liquid and Chemical Ordos Coal Liquefaction Co [100%],China Energy Investment Corp [100.0%],39.32929,110.151818,subcritical,Asia,https://www.gem.wiki/Ordos_Shendong_power_station,Inner Mongolia
L100000100835,G100000113589,China,Unit 1,Oroqen Dayangshu Cogen power station,,深能鄂伦春大杨树热电,200.0,cancelled,,,exact,Shenzhen Energy Group Co Ltd [100%],Shenzhen Energy Group Co Ltd [100.0%],49.71635,124.622496,unknown,Asia,https://www.gem.wiki/Oroqen_Dayangshu_Cogen_power_station,Inner Mongolia
L100000100835,G100000113590,China,Unit 2,Oroqen Dayangshu Cogen power station,,深能鄂伦春大杨树热电,200.0,cancelled,,,exact,Shenzhen Energy Group Co Ltd [100%],Shenzhen Energy Group Co Ltd [100.0%],49.71635,124.622496,unknown,Asia,https://www.gem.wiki/Oroqen_Dayangshu_Cogen_power_station,Inner Mongolia
L100000100841,G100000103292,China,Phase I,Oroqen power station,,国电鄂伦春发电项目,600.0,cancelled,,,approximate,China Energy Investment Corp [100%],China Energy Investment Corp [100.0%],50.591,123.726,unknown,Asia,https://www.gem.wiki/Oroqen_power_station,Inner Mongolia
L100000104927,G100000115465,China,Unit 1,Pan'nan low-heat-value coal power station,盘南风光火储多能互补能源基地2×660MW低热值煤资源综合利用发电项目,"盘南2×660MW超超临界CFB燃煤发电机组, 贵州盘南低热值煤资源综合利用发电项目",660.0,construction,2025,,approximate,China Power Construction Panzhou Low Calorific Value Coal Power Generation Co Ltd [100%],Power Construction Corporation of China Ltd [100.0%],25.4236803,104.642751,ultra-supercritical,Asia,https://www.gem.wiki/Pan%27nan_low-heat-value_coal_power_station,Guizhou
L100000104927,G100000115466,China,Unit 2,Pan'nan low-heat-value coal power station,盘南风光火储多能互补能源基地2×660MW低热值煤资源综合利用发电项目,"盘南2×660MW超超临界CFB燃煤发电机组, 贵州盘南低热值煤资源综合利用发电项目",660.0,construction,2025,,approximate,China Power Construction Panzhou Low Calorific Value Coal Power Generation Co Ltd [100%],Power Construction Corporation of China Ltd [100.0%],25.4236803,104.642751,ultra-supercritical,Asia,https://www.gem.wiki/Pan%27nan_low-heat-value_coal_power_station,Guizhou
L100000100507,G100000108894,China,Unit 1,Pan'nan power station,"国投盘江盘南电厂, 盘江新光2×66万千瓦燃煤发电项目",贵州盘江电力新光电厂,660.0,operating,2024,,exact,Guizhou Qiangui Power Generation Co Ltd [100%],"Guizhou Qiansheng State-Owned Assets Management Co Ltd [36.2%]; Guizhou Panjiang Investment Holding (Group) Co Ltd [33.9%]; Guizhou Wujiang Energy Group Co Ltd [20.0%]; unknown [4.6%]; Guizhou Financial Holding Group Co Ltd (Guizhou Guimin Investment Group Co., Ltd.) [2.6%]; Guizhou Xingyi Sunshine Asset Management Group Co Ltd [2.6%]",25.390694,104.651007,ultra-supercritical,Asia,https://www.gem.wiki/Pan'nan_power_station,Guizhou
